

SubNetwork,MeContext,ManagedElement,ENodeBFunction,EUtranCellFDD
NodeId	ENodeBFunctionId	EUtranCellFDDId	administrativeState	cellBarred	cellId	dlChannelBandwidth	earfcndl	freqBand	primaryPlmnReserved	threshServingLow	timeOfLastModification
CSL04611	1	CSL04611_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04611	1	CSL04611_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04611	1	CSL04611_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04611	1	CSL04611_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04612	1	CSL04612_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2017-03-08 07:36:42
CSL04612	1	CSL04612_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2017-03-08 07:36:55
CSL04612	1	CSL04612_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2017-03-08 07:36:48
CSL04612	1	CSL04612_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-03-08 07:37:02
CSL04612	1	CSL04612_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2017-03-08 07:36:34
CSL04616	1	CSL04616_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2017-08-18 07:36:22
CSL04616	1	CSL04616_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2017-08-18 07:36:33
CSL04616	1	CSL04616_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2017-08-18 07:36:41
CSL04616	1	CSL04616_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2017-08-18 07:36:22
CSL04616	1	CSL04616_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2017-08-17 07:47:12
CSL04616	1	CSL04616_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2017-08-17 07:47:14
CSL04617	1	CSL04617_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04617	1	CSL04617_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	
CSL04617	1	CSL04617_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	
CSL04617	1	CSL04617_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL04617	1	CSL04617_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL04617	1	CSL04617_7B_2_E	UNLOCKED	BARRED	225	10000	9720	29	false	2	
CSL04617	1	CSL04617_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL04617	1	CSL04617_8A_1	UNLOCKED	NOT_BARRED	1	3000	2454	5	false	4	
CSL04617	1	CSL04617_8B_1	UNLOCKED	NOT_BARRED	2	3000	2454	5	false	4	
CSL04617	1	CSL04617_8C_1	UNLOCKED	NOT_BARRED	3	3000	2454	5	false	4	
CSL04619	1	CSL04619_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-07-31 07:07:23
CSL04619	1	CSL04619_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL04619	1	CSL04619_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-08-03 15:15:15
CSL04619	1	CSL04619_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL04619	1	CSL04619_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-07-31 07:29:24
CSL04619	1	CSL04619_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL04619	1	CSL04619_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04619	1	CSL04619_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04619	1	CSL04619_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04619	1	CSL04619_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-08-07 10:39:44
CSL04619	1	CSL04619_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-08-07 10:41:21
CSL04619	1	CSL04619_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-08-07 10:38:33
CSL04628	1	CSL04628_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-08-22 03:49:19
CSL04628	1	CSL04628_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL04628	1	CSL04628_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-08-21 19:04:23
CSL04628	1	CSL04628_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL04628	1	CSL04628_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-08-15 16:43:05
CSL04628	1	CSL04628_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL04628	1	CSL04628_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-08-15 13:58:07
CSL04628	1	CSL04628_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04628	1	CSL04628_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-08-21 17:33:00
CSL04628	1	CSL04628_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04628	1	CSL04628_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-08-15 14:00:18
CSL04628	1	CSL04628_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04628	1	CSL04628_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04628	1	CSL04628_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04628	1	CSL04628_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04630	1	CSL04630_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-03-08 09:16:40
CSL04630	1	CSL04630_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-03-08 09:16:49
CSL04630	1	CSL04630_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-03-08 09:16:54
CSL04632	1	CSL04632_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-06-05 07:49:31
CSL04632	1	CSL04632_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL04632	1	CSL04632_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-06-05 07:43:20
CSL04632	1	CSL04632_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL04632	1	CSL04632_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-06-05 07:43:28
CSL04632	1	CSL04632_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL04632	1	CSL04632_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	
CSL04632	1	CSL04632_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	
CSL04632	1	CSL04632_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	
CSL04632	1	CSL04632_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-06-05 07:49:32
CSL04632	1	CSL04632_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04632	1	CSL04632_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-06-05 07:43:21
CSL04632	1	CSL04632_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04632	1	CSL04632_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-06-05 07:43:31
CSL04632	1	CSL04632_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04632	1	CSL04632_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-06-05 07:49:31
CSL04632	1	CSL04632_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-06-05 07:43:28
CSL04632	1	CSL04632_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-06-05 07:43:32
CSL04635	1	CSL04635_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04635	1	CSL04635_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL04635	1	CSL04635_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04635	1	CSL04635_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL04635	1	CSL04635_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04635	1	CSL04635_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL04635	1	CSL04635_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	
CSL04635	1	CSL04635_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	
CSL04635	1	CSL04635_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	
CSL04635	1	CSL04635_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL04635	1	CSL04635_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04635	1	CSL04635_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL04635	1	CSL04635_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04635	1	CSL04635_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL04635	1	CSL04635_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04635	1	CSL04635_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04635	1	CSL04635_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04635	1	CSL04635_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04640	1	CSL04640_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04640	1	CSL04640_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL04640	1	CSL04640_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04640	1	CSL04640_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL04640	1	CSL04640_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04640	1	CSL04640_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL04640	1	CSL04640_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04640	1	CSL04640_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04640	1	CSL04640_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04640	1	CSL04640_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04640	1	CSL04640_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04640	1	CSL04640_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04641	1	CSL04641_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04641	1	CSL04641_2A_2	LOCKED	BARRED	187	10000	66986	66	false	4	
CSL04641	1	CSL04641_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04641	1	CSL04641_2B_2	LOCKED	BARRED	188	10000	66986	66	false	4	
CSL04641	1	CSL04641_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04641	1	CSL04641_2C_2	LOCKED	BARRED	189	10000	66986	66	false	4	
CSL04641	1	CSL04641_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04641	1	CSL04641_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04641	1	CSL04641_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04641	1	CSL04641_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04641	1	CSL04641_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04641	1	CSL04641_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04646	1	CSL04646_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04646	1	CSL04646_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04646	1	CSL04646_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04646	1	CSL04646_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	
CSL04646	1	CSL04646_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	
CSL04646	1	CSL04646_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	
CSL04646	1	CSL04646_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL04646	1	CSL04646_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	
CSL04646	1	CSL04646_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL04646	1	CSL04646_7B_2_E	UNLOCKED	BARRED	225	10000	9720	29	false	2	
CSL04646	1	CSL04646_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL04646	1	CSL04646_7C_2_E	UNLOCKED	BARRED	226	10000	9720	29	false	2	
CSL04646	1	CSL04646_8A_1	UNLOCKED	NOT_BARRED	1	3000	2454	5	false	4	
CSL04646	1	CSL04646_8B_1	UNLOCKED	NOT_BARRED	2	3000	2454	5	false	4	
CSL04646	1	CSL04646_8C_1	UNLOCKED	NOT_BARRED	3	3000	2454	5	false	4	
CSL04646	1	CSL04646_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04646	1	CSL04646_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04646	1	CSL04646_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04649	1	CSL04649_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL04649	1	CSL04649_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL04649	1	CSL04649_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL04649	1	CSL04649_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04651	1	CSL04651_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2017-04-07 10:45:34
CSL04651	1	CSL04651_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2017-04-07 10:45:41
CSL04653	1	CSL04653_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04653	1	CSL04653_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL04653	1	CSL04653_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04653	1	CSL04653_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL04653	1	CSL04653_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04653	1	CSL04653_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL04653	1	CSL04653_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04653	1	CSL04653_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04653	1	CSL04653_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04653	1	CSL04653_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04653	1	CSL04653_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04653	1	CSL04653_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04655	1	CSL04655_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04655	1	CSL04655_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL04655	1	CSL04655_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04655	1	CSL04655_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL04655	1	CSL04655_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04655	1	CSL04655_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL04655	1	CSL04655_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL04655	1	CSL04655_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL04655	1	CSL04655_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL04655	1	CSL04655_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04655	1	CSL04655_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04655	1	CSL04655_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04657	1	CSL04657_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-10-15 07:35:24
CSL04657	1	CSL04657_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL04657	1	CSL04657_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-10-15 07:34:34
CSL04657	1	CSL04657_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL04657	1	CSL04657_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-10-15 07:35:16
CSL04657	1	CSL04657_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL04657	1	CSL04657_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL04657	1	CSL04657_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL04657	1	CSL04657_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL04657	1	CSL04657_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-10-15 07:35:35
CSL04657	1	CSL04657_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-15 07:34:43
CSL04657	1	CSL04657_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-15 07:35:29
CSL04658	1	CSL04658_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04658	1	CSL04658_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04658	1	CSL04658_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04658	1	CSL04658_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04658	1	CSL04658_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04659	1	CSL04659_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-06-05 07:45:44
CSL04659	1	CSL04659_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-06-05 07:50:41
CSL04659	1	CSL04659_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-06-05 07:45:56
CSL04659	1	CSL04659_3A_1	UNLOCKED	NOT_BARRED	149	10000	9820	30	false	4	2018-06-08 02:45:16
CSL04659	1	CSL04659_3B_1	UNLOCKED	NOT_BARRED	150	10000	9820	30	false	4	2018-06-05 07:50:48
CSL04659	1	CSL04659_3C_1	UNLOCKED	NOT_BARRED	151	10000	9820	30	false	4	2018-06-05 07:45:47
CSL04659	1	CSL04659_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-06-05 07:45:45
CSL04659	1	CSL04659_7A_2_E	UNLOCKED	BARRED	224	10000	9720	29	false	2	
CSL04659	1	CSL04659_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-06-05 07:50:46
CSL04659	1	CSL04659_7B_2_E	UNLOCKED	BARRED	225	10000	9720	29	false	2	
CSL04659	1	CSL04659_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-06-05 07:45:56
CSL04659	1	CSL04659_7C_2_E	UNLOCKED	BARRED	226	10000	9720	29	false	2	
CSL04659	1	CSL04659_8A_1	UNLOCKED	NOT_BARRED	1	3000	2454	5	false	2	
CSL04659	1	CSL04659_8B_1	UNLOCKED	NOT_BARRED	2	3000	2454	5	false	2	
CSL04659	1	CSL04659_8C_1	UNLOCKED	NOT_BARRED	3	3000	2454	5	false	2	
CSL04659	1	CSL04659_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-06-05 07:45:54
CSL04659	1	CSL04659_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-06-05 07:50:48
CSL04659	1	CSL04659_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-06-05 07:45:50
CSL04664	1	CSL04664_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-06-05 20:23:40
CSL04664	1	CSL04664_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL04664	1	CSL04664_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-06-05 20:23:39
CSL04664	1	CSL04664_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL04664	1	CSL04664_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-06-27 16:27:55
CSL04664	1	CSL04664_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL04664	1	CSL04664_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2018-06-05 20:23:40
CSL04664	1	CSL04664_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL04664	1	CSL04664_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	2018-06-05 20:23:40
CSL04664	1	CSL04664_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL04664	1	CSL04664_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	2018-06-05 20:23:40
CSL04664	1	CSL04664_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL04664	1	CSL04664_9A_1	LOCKED	BARRED	8	20000	850	2	true	4	
CSL04664	1	CSL04664_9B_1	LOCKED	BARRED	9	20000	850	2	true	4	
CSL04664	1	CSL04664_9C_1	LOCKED	BARRED	10	20000	850	2	true	4	
CSL04669	1	CSL04669_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04669	1	CSL04669_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04669	1	CSL04669_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04669	1	CSL04669_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04669	1	CSL04669_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	
CSL04669	1	CSL04669_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	
CSL04673	1	CSL04673_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04673	1	CSL04673_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04673	1	CSL04673_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL04673	1	CSL04673_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL04673	1	CSL04673_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL04675	1	CSL04675_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-05-08 07:31:28
CSL04675	1	CSL04675_2A_2	UNLOCKED	BARRED	187	10000	66986	66	false	4	
CSL04675	1	CSL04675_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-05-08 07:31:24
CSL04675	1	CSL04675_2B_2	UNLOCKED	BARRED	188	10000	66986	66	false	4	
CSL04675	1	CSL04675_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-05-08 07:34:34
CSL04675	1	CSL04675_2C_2	UNLOCKED	BARRED	189	10000	66986	66	false	4	
CSL04675	1	CSL04675_7A_3_F	UNLOCKED	NOT_BARRED	194	10000	5330	14	false	2	
CSL04675	1	CSL04675_7B_3_F	UNLOCKED	NOT_BARRED	195	10000	5330	14	false	2	
CSL04675	1	CSL04675_7C_3_F	UNLOCKED	NOT_BARRED	196	10000	5330	14	false	2	
CSL04675	1	CSL04675_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-05-08 07:31:26
CSL04675	1	CSL04675_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-05-08 07:34:35
CSL04676	1	CSL04676_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	
CSL04677	1	CSL04677_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	2018-08-24 08:51:01
CSL04677	1	CSL04677_2A_2	LOCKED	BARRED	187	10000	66986	66	true	4	
CSL04677	1	CSL04677_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	2018-10-16 01:38:04
CSL04677	1	CSL04677_2B_2	LOCKED	BARRED	188	10000	66986	66	true	4	
CSL04677	1	CSL04677_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	2018-10-16 01:38:04
CSL04677	1	CSL04677_2C_2	LOCKED	BARRED	189	10000	66986	66	true	4	
CSL04677	1	CSL04677_7A_3_F	LOCKED	BARRED	194	10000	5330	14	true	2	
CSL04677	1	CSL04677_7B_3_F	LOCKED	BARRED	195	10000	5330	14	true	2	
CSL04677	1	CSL04677_7C_3_F	LOCKED	BARRED	196	10000	5330	14	true	2	
CSL04677	1	CSL04677_9A_1	UNLOCKED	NOT_BARRED	8	20000	850	2	false	4	2018-08-24 08:51:22
CSL04677	1	CSL04677_9B_1	UNLOCKED	NOT_BARRED	9	20000	850	2	false	4	2018-10-16 01:38:04
CSL04677	1	CSL04677_9C_1	UNLOCKED	NOT_BARRED	10	20000	850	2	false	4	2018-10-16 01:38:04
CSL04678	1	CSL04678_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	2	
CSL04678	1	CSL04678_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	2	
CSL04678	1	CSL04678_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	2	
CSL04678	1	CSL04678_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	
CSL04678	1	CSL04678_7B_1	UNLOCKED	NOT_BARRED	16	10000	5780	17	false	2	
CSL04678	1	CSL04678_7C_1	UNLOCKED	NOT_BARRED	17	10000	5780	17	false	2	
CSL04679	1	CSL04679_2A_1	UNLOCKED	NOT_BARRED	22	5000	1975	4	false	4	2017-04-26 09:37:17
CSL04679	1	CSL04679_2B_1	UNLOCKED	NOT_BARRED	23	5000	1975	4	false	4	2017-04-26 09:37:20
CSL04679	1	CSL04679_2C_1	UNLOCKED	NOT_BARRED	24	5000	1975	4	false	4	2017-04-26 09:37:06
CSL04679	1	CSL04679_7A_1	UNLOCKED	NOT_BARRED	15	10000	5780	17	false	2	2017-04-26 09:37:17
