

SubNetwork,MeContext,ManagedElement,ENodeBFunction,EUtranCellFDD,EUtranFreqRelation
NodeId	ENodeBFunctionId	EUtranCellFDDId	EUtranFreqRelationId	anrMeasOn	cellReselectionPriority	connectedModeMobilityPrio	interFreqMeasType	qOffsetFreq	qRxLevMin	threshXHighQ	threshXLow	threshXLowQ	voicePrio
CSL01037	1	CSL01037_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01039	1	CSL01039_7A_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01039	1	CSL01039_7A_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01039	1	CSL01039_7A_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01039	1	CSL01039_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01039	1	CSL01039_7B_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01039	1	CSL01039_7B_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01039	1	CSL01039_7C_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01039	1	CSL01039_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01040	1	CSL01040_7B_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01040	1	CSL01040_7B_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01040	1	CSL01040_7B_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01040	1	CSL01040_7C_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01040	1	CSL01040_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01040	1	CSL01040_9B_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01040	1	CSL01040_9B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01040	1	CSL01040_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01040	1	CSL01040_9C_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01040	1	CSL01040_9C_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01041	1	CSL01041_7A_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01041	1	CSL01041_7B_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01043	1	CSL01043_3A_1	1125	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01043	1	CSL01043_3A_1	1975	true	3	4	EVENT_A3	-4	-122	18	6	14	5
CSL01043	1	CSL01043_3A_1	2454	true	1	2	EVENT_A3	0	-122	2	6	16	-1
CSL01043	1	CSL01043_3A_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL01043	1	CSL01043_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01043	1	CSL01043_7A_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01043	1	CSL01043_7A_1	2454	true	1	5	EVENT_A3	0	-122	2	6	0	-1
CSL01043	1	CSL01043_7A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01043	1	CSL01043_7A_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01043	1	CSL01043_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01043	1	CSL01043_9A_1	1975	true	2	1	EVENT_A3	-2	-122	18	6	22	5
CSL01043	1	CSL01043_9A_1	2454	true	1	1	EVENT_A3	0	-122	2	6	0	-1
CSL01043	1	CSL01043_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01043	1	CSL01043_9A_2	1975	true	2	1	EVENT_A3	-2	-122	18	6	22	5
CSL01043	1	CSL01043_9A_2	2454	true	1	1	EVENT_A3	0	-122	2	6	0	-1
CSL01043	1	CSL01043_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01049	1	CSL01049_9A_1	850	true	4	5	EVENT_A3	0	-122	18	6	22	5
CSL01049	1	CSL01049_9A_2	1150	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL01049	1	CSL01049_9A_2	2200	true	3	1	EVENT_A3	0	-120	14	6	22	5
CSL01049	1	CSL01049_9A_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01049	1	CSL01049_9A_2	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL01051	1	CSL01051_2A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01051	1	CSL01051_2B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01051	1	CSL01051_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL01053	1	CSL01053_2B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01053	1	CSL01053_2B_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL01053	1	CSL01053_2C_1	2200	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL01053	1	CSL01053_2C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01053	1	CSL01053_2C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL01053	1	CSL01053_7B_1	2200	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01053	1	CSL01053_7C_1	5780	true	2	5	EVENT_A3	0	-122	18	6	14	5
CSL01069	1	CSL01069_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01069	1	CSL01069_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01069	1	CSL01069_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01069	1	CSL01069_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01071	1	CSL01071_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01071	1	CSL01071_9A_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01071	1	CSL01071_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01071	1	CSL01071_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01072	1	CSL01072_7A_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01072	1	CSL01072_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01072	1	CSL01072_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01072	1	CSL01072_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01072	1	CSL01072_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01078	1	CSL01078_7A_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01078	1	CSL01078_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01078	1	CSL01078_7A_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01078	1	CSL01078_9A_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL01078	1	CSL01078_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01078	1	CSL01078_9A_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01078	1	CSL01078_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01078	1	CSL01078_9A_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01078	1	CSL01078_9A_2	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01080	1	CSL01080_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01080	1	CSL01080_7B_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01080	1	CSL01080_9A_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL01080	1	CSL01080_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01080	1	CSL01080_9A_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01083	1	CSL01083_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01083	1	CSL01083_9A_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01083	1	CSL01083_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01083	1	CSL01083_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01083	1	CSL01083_9A_2	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01084	1	CSL01084_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01084	1	CSL01084_7A_1	9820	true	3	1	EVENT_A3	0	-120	2	6	0	5
CSL01084	1	CSL01084_9A_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL01084	1	CSL01084_9A_1	9820	true	3	1	EVENT_A3	0	-120	14	6	0	5
CSL01084	1	CSL01084_9A_2	9820	true	3	1	EVENT_A3	0	-120	14	6	0	5
CSL01088	1	CSL01088_3A_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL01090	1	CSL01090_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01090	1	CSL01090_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01090	1	CSL01090_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01090	1	CSL01090_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01091	1	CSL01091_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01091	1	CSL01091_7A_2_E	9720	false	1	-1	EVENT_A5	0	-120	2	6	0	-1
CSL01091	1	CSL01091_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01091	1	CSL01091_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01092	1	CSL01092_3A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01092	1	CSL01092_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01092	1	CSL01092_7A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01092	1	CSL01092_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01092	1	CSL01092_9A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01092	1	CSL01092_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL01092	1	CSL01092_9A_2	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01092	1	CSL01092_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	12	-1
CSL01094	1	CSL01094_3A_1	2454	true	1	2	EVENT_A3	0	-122	2	6	16	-1
CSL01094	1	CSL01094_3A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01094	1	CSL01094_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01094	1	CSL01094_7A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01094	1	CSL01094_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01094	1	CSL01094_9A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01094	1	CSL01094_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01094	1	CSL01094_9A_2	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01094	1	CSL01094_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01095	1	CSL01095_3B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01095	1	CSL01095_7B_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01095	1	CSL01095_9B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01095	1	CSL01095_9B_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01097	1	CSL01097_7B_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01100	1	CSL01100_2A_2	66986	false	1	-1	EVENT_A5	-2	-122	2	6	22	-1
CSL01100	1	CSL01100_3A_1	5330	true	1	-1	EVENT_A5	-6	-122	14	6	14	-1
CSL01100	1	CSL01100_3A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01100	1	CSL01100_3A_1	9720	false	1	-1	EVENT_A5	-6	-122	2	6	14	-1
CSL01100	1	CSL01100_7A_1	5330	true	1	1	EVENT_A5	0	-122	2	6	0	5
CSL01100	1	CSL01100_7A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01100	1	CSL01100_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01100	1	CSL01100_7A_3_F	1125	true	3	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01100	1	CSL01100_7A_3_F	2454	true	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01100	1	CSL01100_7A_3_F	775	true	3	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01100	1	CSL01100_7A_3_F	9820	true	5	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01100	1	CSL01100_9A_1	5330	true	1	-1	EVENT_A5	-6	-122	2	6	12	-1
CSL01100	1	CSL01100_9A_1	66986	false	1	-1	EVENT_A5	0	-140	2	6	0	-1
CSL01100	1	CSL01100_9A_1	9720	false	1	-1	EVENT_A5	-6	-122	2	6	12	-1
CSL01100	1	CSL01100_9A_2	5330	true	1	-1	EVENT_A5	-6	-122	2	6	12	-1
CSL01100	1	CSL01100_9A_2	66986	false	1	-1	EVENT_A5	0	-140	2	6	0	-1
CSL01100	1	CSL01100_9A_2	9720	false	1	-1	EVENT_A5	-6	-122	2	6	12	-1
CSL01102	1	CSL01102_3B_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01102	1	CSL01102_3B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01102	1	CSL01102_7B_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01102	1	CSL01102_9B_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01102	1	CSL01102_9B_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01102	1	CSL01102_9B_2	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01102	1	CSL01102_9B_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01105	1	CSL01105_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01105	1	CSL01105_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01105	1	CSL01105_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01106	1	CSL01106_7C_1	9820	true	3	1	EVENT_A3	0	-122	2	6	0	5
CSL01106	1	CSL01106_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01110	1	CSL01110_3B_1	1125	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01110	1	CSL01110_3B_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL01110	1	CSL01110_3B_1	775	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01112	1	CSL01112_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01112	1	CSL01112_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01112	1	CSL01112_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01115	1	CSL01115_7A_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01115	1	CSL01115_7A_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01115	1	CSL01115_7A_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL01115	1	CSL01115_9A_2	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL01117	1	CSL01117_3A_1	1125	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01117	1	CSL01117_3A_1	2454	true	1	2	EVENT_A3	0	-122	2	6	16	-1
CSL01117	1	CSL01117_3A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01117	1	CSL01117_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01117	1	CSL01117_7A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01117	1	CSL01117_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01117	1	CSL01117_9A_1	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01117	1	CSL01117_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01117	1	CSL01117_9A_2	66986	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01117	1	CSL01117_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01120	1	CSL01120_3A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01120	1	CSL01120_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01120	1	CSL01120_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01120	1	CSL01120_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01122	1	CSL01122_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01122	1	CSL01122_9B_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01122	1	CSL01122_9B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01128	1	CSL01128_7A_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01128	1	CSL01128_7A_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01128	1	CSL01128_7A_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01128	1	CSL01128_7B_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01128	1	CSL01128_7B_1	775	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01128	1	CSL01128_7B_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01128	1	CSL01128_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01128	1	CSL01128_9A_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01128	1	CSL01128_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01128	1	CSL01128_9A_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01128	1	CSL01128_9A_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01128	1	CSL01128_9A_2	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01128	1	CSL01128_9B_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01128	1	CSL01128_9B_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01128	1	CSL01128_9B_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01128	1	CSL01128_9B_2	1125	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01128	1	CSL01128_9B_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01128	1	CSL01128_9B_2	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01131	1	CSL01131_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	0	-1
CSL01131	1	CSL01131_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01131	1	CSL01131_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01132	1	CSL01132_7A_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01132	1	CSL01132_7A_2_E	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01132	1	CSL01132_9A_1	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01132	1	CSL01132_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01132	1	CSL01132_9A_2	9720	false	1	-1	EVENT_A5	0	-122	2	6	14	-1
CSL01132	1	CSL01132_9A_2	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01133	1	CSL01133_7A_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01133	1	CSL01133_9A_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01133	1	CSL01133_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01133	1	CSL01133_9A_2	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01134	1	CSL01134_7A_1	1975	true	2	1	EVENT_A3	-4	-122	18	6	14	5
CSL01134	1	CSL01134_7A_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01134	1	CSL01134_9A_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_3A_1	1125	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01135	1	CSL01135_3A_1	2000	true	3	4	EVENT_A3	-2	-122	18	6	14	5
CSL01135	1	CSL01135_3A_1	2200	true	3	4	EVENT_A3	-2	-122	18	6	14	5
CSL01135	1	CSL01135_3A_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL01135	1	CSL01135_3A_1	775	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01135	1	CSL01135_3A_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL01135	1	CSL01135_3C_1	1125	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01135	1	CSL01135_3C_1	2000	true	3	4	EVENT_A3	-2	-122	18	6	14	5
CSL01135	1	CSL01135_3C_1	2200	true	3	4	EVENT_A3	-2	-122	18	6	14	5
CSL01135	1	CSL01135_3C_1	5780	true	2	2	EVENT_A3	-6	-122	18	6	12	0
CSL01135	1	CSL01135_3C_1	775	true	3	4	EVENT_A3	0	-122	12	6	12	5
CSL01135	1	CSL01135_3C_1	850	true	4	4	EVENT_A3	0	-122	12	6	12	5
CSL01135	1	CSL01135_3C_1	9820	true	5	5	EVENT_A3	0	-122	18	6	14	5
CSL01135	1	CSL01135_7A_1	2200	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01135	1	CSL01135_7A_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL01135	1	CSL01135_7C_1	2000	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01135	1	CSL01135_7C_1	2200	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01135	1	CSL01135_7C_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01135	1	CSL01135_7C_1	9820	true	5	1	EVENT_A3	0	-122	18	6	14	5
CSL01135	1	CSL01135_9A_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9A_1	2000	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9A_1	2200	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01135	1	CSL01135_9A_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9A_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL01135	1	CSL01135_9A_2	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL01135	1	CSL01135_9C_1	2000	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9C_1	2200	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01135	1	CSL01135_9C_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9C_1	850	true	4	1	EVENT_A3	0	-122	18	6	22	5
CSL01135	1	CSL01135_9C_1	9820	true	5	1	EVENT_A3	0	-122	14	6	14	5
CSL01136	1	CSL01136_7A_1	1125	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01136	1	CSL01136_7A_1	2000	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01136	1	CSL01136_7A_1	800	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01136	1	CSL01136_7A_1	850	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01136	1	CSL01136_7A_1	9820	true	3	1	EVENT_A3	0	-122	18	6	14	5
CSL01136	1	CSL01136_9A_1	1125	true	3	5	EVENT_A3	0	-122	18	6	22	5
CSL01136	1	CSL01136_9A_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01136	1	CSL01136_9A_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01136	1	CSL01136_9A_1	775	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01136	1	CSL01136_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	14	5
CSL01136	1	CSL01136_9A_2	9820	true	3	1	EVENT_A3	0	-120	14	0	0	5
CSL01139	1	CSL01139_7C_1	9820	true	3	1	EVENT_A3	0	-122	2	6	0	5
CSL01139	1	CSL01139_9A_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01139	1	CSL01139_9A_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL01139	1	CSL01139_9A_2	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01139	1	CSL01139_9A_2	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01139	1	CSL01139_9A_2	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL01139	1	CSL01139_9C_1	1150	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01139	1	CSL01139_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01139	1	CSL01139_9C_1	9820	true	3	1	EVENT_A3	0	-122	14	6	0	5
CSL01142	1	CSL01142_7A_1	775	true	4	1	EVENT_A3	-4	-122	18	6	14	5
CSL01142	1	CSL01142_7A_1	875	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01142	1	CSL01142_7C_1	875	true	4	1	EVENT_A3	0	-122	18	6	14	5
CSL01142	1	CSL01142_9A_1	875	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01142	1	CSL01142_9C_1	5780	true	2	1	EVENT_A3	-4	-122	18	6	12	0
CSL01142	1	CSL01142_9C_1	875	true	3	1	EVENT_A3	0	-122	18	6	22	5
CSL01144	1	CSL01144_7A_1	2000	true	3	1	EVENT_A3	0	-122	18	0	14	5
CSL01144	1	CSL01144_7A_1	800	true	4	1	EVENT_A3	0	-122	18	0	14	5
CSL01144	1	CSL01144_7A_1	875	true	4	1	EVENT_A3	0	-122	18	0	14	5
CSL01144	1	CSL01144_7C_1	2000	true	3	1	EVENT_A3	0	-122	18	0	14	5
CSL01144	1	CSL01144_7C_1	800	true	4	1	EVENT_A3	0	-122	18	0	14	5
CSL01144	1	CSL01144_7C_1	875	true	4	1	EVENT_A3	0	-122	18	0	14	5
CSL01144	1	CSL01144_9A_1	2000	true	3	1	EVENT_A3	0	-122	18	0	22	5
CSL01144	1	CSL01144_9A_1	800	true	4	1	EVENT_A3	0	-122	18	0	22	5
CSL01144	1	CSL01144_9A_1	875	true	3	1	EVENT_A3	0	-122	18	0	22	5
